abafada,abafado,adj,fs,HUM,-1,JALC
abafadas,abafado,adj,fp,HUM,-1,JALC
abafado,abafado,adj,ms,HUM,-1,JALC
abafados,abafado,adj,mp,HUM,-1,JALC
abafante,abafante,adj,fs,HUM,-1,MAN
abafante,abafante,adj,ms,HUM,-1,MAN
abafantes,abafante,adj,fp,HUM,-1,MAN
abafantes,abafante,adj,mp,HUM,-1,MAN
abaixada,abaixado,adj,fs,HUM,-1,JALC
abaixadas,abaixado,adj,fp,HUM,-1,JALC
abaixado,abaixado,adj,ms,HUM,-1,JALC
abaixados,abaixado,adj,mp,HUM,-1,JALC
abalada,abalado,adj,fs,HUM,-1,JALC
abaladas,abalado,adj,fp,HUM,-1,JALC
abalado,abalado,adj,ms,HUM,-1,JALC
abalados,abalado,adj,mp,HUM,-1,JALC
abalizada,abalizado,adj,fs,HUM,1,JALC
abalizadas,abalizado,adj,fp,HUM,1,JALC
abalizado,abalizado,adj,ms,HUM,1,JALC
abalizados,abalizado,adj,mp,HUM,1,JALC
abandalhada,abandalhado,adj,fs,HUM,-1,MAN
abandalhadas,abandalhado,adj,fp,HUM,-1,MAN
abandalhado,abandalhado,adj,ms,HUM,-1,MAN
abandalhados,abandalhado,adj,mp,HUM,-1,MAN
abandonada,abandonado,adj,fs,HUM,-1,JALC
abandonadas,abandonado,adj,fp,HUM,-1,JALC
abandonado,abandonado,adj,ms,HUM,-1,JALC
abandonados,abandonado,adj,mp,HUM,-1,JALC
abarcante,abarcante,adj,fs,HUM,-1,MAN
abarcante,abarcante,adj,ms,HUM,-1,MAN
abarcantes,abarcante,adj,fp,HUM,-1,MAN
abarcantes,abarcante,adj,mp,HUM,-1,MAN
abarrotada,abarrotado,adj,fs,HUM,-1,JALC
abarrotadas,abarrotado,adj,fp,HUM,-1,JALC
abarrotado,abarrotado,adj,ms,HUM,-1,JALC
abarrotados,abarrotado,adj,mp,HUM,-1,JALC
abastada,abastado,adj,fs,HUM,1,MAN
abastadas,abastado,adj,fp,HUM,1,MAN
abastado,abastado,adj,ms,HUM,1,MAN
abastados,abastado,adj,mp,HUM,1,MAN
abastecida,abastecido,adj,fs,HUM,0,JALC
abastecidas,abastecido,adj,fp,HUM,0,JALC
abastecido,abastecido,adj,ms,HUM,0,JALC
abastecidos,abastecido,adj,mp,HUM,0,JALC
abatida,abatido,adj,fs,HUM,-1,MAN
abatidas,abatido,adj,fp,HUM,-1,MAN
abatido,abatido,adj,ms,HUM,-1,MAN
abatidos,abatido,adj,mp,HUM,-1,MAN
abelhuda,abelhudo,adj,fs,HUM,-1,MAN
abelhudas,abelhudo,adj,fp,HUM,-1,MAN
abelhudo,abelhudo,adj,ms,HUM,-1,MAN
abelhudos,abelhudo,adj,mp,HUM,-1,MAN
abençoada,abençoado,adj,fs,HUM,1,JALC
abençoadas,abençoado,adj,fp,HUM,1,JALC
abençoado,abençoado,adj,ms,HUM,1,JALC
abençoados,abençoado,adj,mp,HUM,1,JALC
aberrante,aberrante,adj,fs,HUM,-1,MAN
aberrante,aberrante,adj,ms,HUM,-1,MAN
aberrantes,aberrante,adj,fp,HUM,-1,MAN
aberrantes,aberrante,adj,mp,HUM,-1,MAN
aberrativa,aberrativo,adj,fs,HUM,-1,MAN
aberrativas,aberrativo,adj,fp,HUM,-1,MAN
aberrativo,aberrativo,adj,ms,HUM,-1,MAN
aberrativos,aberrativo,adj,mp,HUM,-1,MAN
aberta,aberto,adj,fs,HUM,1,JALC
abertas,aberto,adj,fp,HUM,1,JALC
aberto,aberto,adj,ms,HUM,1,JALC
abertos,aberto,adj,mp,HUM,1,JALC
abespinhada,abespinhado,adj,fs,HUM,-1,JALC
abespinhadas,abespinhado,adj,fp,HUM,-1,JALC
abespinhado,abespinhado,adj,ms,HUM,-1,JALC
abespinhados,abespinhado,adj,mp,HUM,-1,JALC
abestalhada,abestalhado,adj,fs,HUM,-1,JALC
abestalhadas,abestalhado,adj,fp,HUM,-1,JALC
abestalhado,abestalhado,adj,ms,HUM,-1,JALC
abestalhados,abestalhado,adj,mp,HUM,-1,JALC
abilolada,abilolado,adj,fs,HUM,-1,JALC
abiloladas,abilolado,adj,fp,HUM,-1,JALC
abilolado,abilolado,adj,ms,HUM,-1,JALC
abilolados,abilolado,adj,mp,HUM,-1,JALC
abismada,abismado,adj,fs,HUM,-1,JALC
abismadas,abismado,adj,fp,HUM,-1,JALC
abismado,abismado,adj,ms,HUM,-1,JALC
abismados,abismado,adj,mp,HUM,-1,JALC
abismais,abismal,adj,fp,HUM,-1,JALC
abismais,abismal,adj,mp,HUM,-1,JALC
abismal,abismal,adj,fs,HUM,-1,JALC
abismal,abismal,adj,ms,HUM,-1,JALC
abjecta,abjecto,adj,fs,HUM,-1,MAN
abjectas,abjecto,adj,fp,HUM,-1,MAN
abjecto,abjecto,adj,ms,HUM,-1,MAN
abjectos,abjecto,adj,mp,HUM,-1,MAN
abjeta,abjeto,adj,fs,HUM,-1,JALC
abjetas,abjeto,adj,fp,HUM,-1,JALC
abjeto,abjeto,adj,ms,HUM,-1,JALC
abjetos,abjeto,adj,mp,HUM,-1,JALC
abnegada,abnegado,adj,fs,HUM,1,MAN
abnegadas,abnegado,adj,fp,HUM,1,MAN
abnegado,abnegado,adj,ms,HUM,1,MAN
abnegados,abnegado,adj,mp,HUM,1,MAN
abobada,abobado,adj,fs,HUM,-1,JALC
abobadas,abobado,adj,fp,HUM,-1,JALC
abobado,abobado,adj,ms,HUM,-1,JALC
abobados,abobado,adj,mp,HUM,-1,JALC
abobalhada,abobalhado,adj,fs,HUM,-1,JALC
abobalhadas,abobalhado,adj,fp,HUM,-1,JALC
abobalhado,abobalhado,adj,ms,HUM,-1,JALC
abobalhados,abobalhado,adj,mp,HUM,-1,JALC
abolicionista,abolicionista,adj,fs,HUM,0,MAN
abolicionista,abolicionista,adj,ms,HUM,0,MAN
abolicionistas,abolicionista,adj,fp,HUM,0,MAN
abolicionistas,abolicionista,adj,mp,HUM,0,MAN
abolida,abolido,adj,fs,HUM,-1,JALC
abolidas,abolido,adj,fp,HUM,-1,JALC
abolido,abolido,adj,ms,HUM,-1,JALC
abolidos,abolido,adj,mp,HUM,-1,JALC
abominador,abominador,adj,ms,HUM,-1,MAN
abominadora,abominador,adj,fs,HUM,-1,MAN
abominadoras,abominador,adj,fp,HUM,-1,MAN
abominadores,abominador,adj,mp,HUM,-1,MAN
abominanda,abominando,adj,fs,HUM,-1,JALC
abominandas,abominando,adj,fp,HUM,-1,JALC
abominando,abominando,adj,ms,HUM,-1,JALC
abominandos,abominando,adj,mp,HUM,-1,JALC
abomináveis,abominável,adj,fp,HUM,-1,JALC
abomináveis,abominável,adj,mp,HUM,-1,JALC
abominável,abominável,adj,fs,HUM,-1,JALC
abominável,abominável,adj,ms,HUM,-1,JALC
abonada,abonado,adj,fs,HUM,1,MAN
abonadas,abonado,adj,fp,HUM,1,MAN
abonado,abonado,adj,ms,HUM,1,MAN
abonados,abonado,adj,mp,HUM,1,MAN
abonatória,abonatório,adj,fs,HUM,1,MAN
abonatórias,abonatório,adj,fp,HUM,1,MAN
abonatório,abonatório,adj,ms,HUM,1,MAN
abonatórios,abonatório,adj,mp,HUM,1,MAN
abonecada,abonecado,adj,fs,HUM,0,MAN
abonecadas,abonecado,adj,fp,HUM,0,MAN
abonecado,abonecado,adj,ms,HUM,0,MAN
abonecados,abonecado,adj,mp,HUM,0,MAN
aborígene,aborígene,adj,fs,HUM,-1,JALC
aborígene,aborígene,adj,ms,HUM,-1,JALC
aborígenes,aborígene,adj,fp,HUM,-1,JALC
aborígenes,aborígene,adj,mp,HUM,-1,JALC
aborrecida,aborrecido,adj,fs,HUM,-1,JALC
aborrecidas,aborrecido,adj,fp,HUM,-1,JALC
aborrecido,aborrecido,adj,ms,HUM,-1,JALC
aborrecidos,aborrecido,adj,mp,HUM,-1,JALC
abortada,abortado,adj,fs,HUM,-1,JALC
abortadas,abortado,adj,fp,HUM,-1,JALC
abortado,abortado,adj,ms,HUM,-1,JALC
abortados,abortado,adj,mp,HUM,-1,JALC
abraçada,abraçado,adj,fs,HUM,1,JALC
abraçadas,abraçado,adj,fp,HUM,1,JALC
abraçado,abraçado,adj,ms,HUM,1,JALC
abraçados,abraçado,adj,mp,HUM,1,JALC
abrangente,abrangente,adj,fs,HUM,-1,JALC
abrangente,abrangente,adj,ms,HUM,-1,JALC
abrangentes,abrangente,adj,fp,HUM,-1,JALC
abrangentes,abrangente,adj,mp,HUM,-1,JALC
abrangida,abrangido,adj,fs,HUM,-1,JALC
abrangidas,abrangido,adj,fp,HUM,-1,JALC
abrangido,abrangido,adj,ms,HUM,-1,JALC
abrangidos,abrangido,adj,mp,HUM,-1,JALC
abrasileirada,abrasileirado,adj,fs,HUM,0,MAN
abrasileiradas,abrasileirado,adj,fp,HUM,0,MAN
abrasileirado,abrasileirado,adj,ms,HUM,0,MAN
abrasileirados,abrasileirado,adj,mp,HUM,0,MAN
abrigada,abrigado,adj,fs,HUM,0,JALC
abrigadas,abrigado,adj,fp,HUM,0,JALC
abrigado,abrigado,adj,ms,HUM,0,JALC
abrigados,abrigado,adj,mp,HUM,0,JALC
abrilhantada,abrilhantado,adj,fs,HUM,1,JALC
abrilhantadas,abrilhantado,adj,fp,HUM,1,JALC
abrilhantado,abrilhantado,adj,ms,HUM,1,JALC
abrilhantados,abrilhantado,adj,mp,HUM,1,JALC
abrupta,abrupto,adj,fs,HUM,-1,MAN
abruptas,abrupto,adj,fp,HUM,-1,MAN
abrupto,abrupto,adj,ms,HUM,-1,MAN
abruptos,abrupto,adj,mp,HUM,-1,MAN
abrutalhada,abrutalhado,adj,fs,HUM,-1,MAN
abrutalhadas,abrutalhado,adj,fp,HUM,-1,MAN
abrutalhado,abrutalhado,adj,ms,HUM,-1,MAN
abrutalhados,abrutalhado,adj,mp,HUM,-1,MAN
absentista,absentista,adj,fs,HUM,-1,MAN
absentista,absentista,adj,ms,HUM,-1,MAN
absentistas,absentista,adj,fp,HUM,-1,MAN
absentistas,absentista,adj,mp,HUM,-1,MAN
absoluta,absoluto,adj,fs,HUM,0,JALC
absolutas,absoluto,adj,fp,HUM,0,JALC
absolutista,absolutista,adj,fs,HUM,0,MAN
absolutista,absolutista,adj,ms,HUM,0,MAN
absolutistas,absolutista,adj,fp,HUM,0,MAN
absolutistas,absolutista,adj,mp,HUM,0,MAN
absoluto,absoluto,adj,ms,HUM,0,JALC
absolutos,absoluto,adj,mp,HUM,0,JALC
absolvida,absolvido,adj,fs,HUM,0,JALC
absolvidas,absolvido,adj,fp,HUM,0,JALC
absolvido,absolvido,adj,ms,HUM,0,JALC
absolvidos,absolvido,adj,mp,HUM,0,JALC
absorta,absorto,adj,fs,HUM,-1,JALC
absortas,absorto,adj,fp,HUM,-1,JALC
absorto,absorto,adj,ms,HUM,-1,JALC
absortos,absorto,adj,mp,HUM,-1,JALC
absorvente,absorvente,adj,fs,HUM,1,JALC
absorvente,absorvente,adj,ms,HUM,1,JALC
absorventes,absorvente,adj,fp,HUM,1,JALC
absorventes,absorvente,adj,mp,HUM,1,JALC
abstémia,abstémio,adj,fs,HUM,1,MAN
abstémias,abstémio,adj,fp,HUM,1,MAN
abstémica,abstémico,adj,fs,HUM,1,JALC
abstémicas,abstémico,adj,fp,HUM,1,JALC
abstémico,abstémico,adj,ms,HUM,1,JALC
abstémicos,abstémico,adj,mp,HUM,1,JALC
abstémio,abstémio,adj,ms,HUM,1,MAN
abstémios,abstémio,adj,mp,HUM,1,MAN
abstencionista,abstencionista,adj,fs,HUM,0,MAN
abstencionista,abstencionista,adj,ms,HUM,0,MAN
abstencionistas,abstencionista,adj,fp,HUM,0,MAN
abstencionistas,abstencionista,adj,mp,HUM,0,MAN
abstinente,abstinente,adj,fs,HUM,0,MAN
abstinente,abstinente,adj,ms,HUM,0,MAN
abstinentes,abstinente,adj,fp,HUM,0,MAN
abstinentes,abstinente,adj,mp,HUM,0,MAN
abstraccionista,abstraccionista,adj,fs,HUM,0,MAN
abstraccionista,abstraccionista,adj,ms,HUM,0,MAN
abstraccionistas,abstraccionista,adj,fp,HUM,0,MAN
abstraccionistas,abstraccionista,adj,mp,HUM,0,MAN
abstracta,abstracto,adj,fs,HUM,-1,JALC
abstractas,abstracto,adj,fp,HUM,-1,JALC
abstracto,abstracto,adj,ms,HUM,-1,JALC
abstractos,abstracto,adj,mp,HUM,-1,JALC
abstraída,abstraído,adj,fs,HUM,-1,JALC
abstraídas,abstraído,adj,fp,HUM,-1,JALC
abstraído,abstraído,adj,ms,HUM,-1,JALC
abstraídos,abstraído,adj,mp,HUM,-1,JALC
abstrata,abstrato,adj,fs,HUM,-1,JALC
abstratas,abstrato,adj,fp,HUM,-1,JALC
abstrato,abstrato,adj,ms,HUM,-1,JALC
abstratos,abstrato,adj,mp,HUM,-1,JALC
abstrusa,abstruso,adj,fs,HUM,-1,MAN
abstrusas,abstruso,adj,fp,HUM,-1,MAN
abstruso,abstruso,adj,ms,HUM,-1,MAN
abstrusos,abstruso,adj,mp,HUM,-1,MAN
absurda,absurdo,adj,fs,HUM,-1,MAN
absurdas,absurdo,adj,fp,HUM,-1,MAN
absurdo,absurdo,adj,ms,HUM,-1,MAN
absurdos,absurdo,adj,mp,HUM,-1,MAN
abúlica,abúlico,adj,fs,HUM,-1,MAN
abúlicas,abúlico,adj,fp,HUM,-1,MAN
abúlico,abúlico,adj,ms,HUM,-1,MAN
abúlicos,abúlico,adj,mp,HUM,-1,MAN
aburguesada,aburguesado,adj,fs,HUM,0,MAN
aburguesadas,aburguesado,adj,fp,HUM,0,MAN
aburguesado,aburguesado,adj,ms,HUM,0,MAN
aburguesados,aburguesado,adj,mp,HUM,0,MAN
abusada,abusado,adj,fs,HUM,-1,JALC
abusadas,abusado,adj,fp,HUM,-1,JALC
abusado,abusado,adj,ms,HUM,-1,JALC
abusador,abusador,adj,ms,HUM,-1,MAN
abusadora,abusador,adj,fs,HUM,-1,MAN
abusadoras,abusador,adj,fp,HUM,-1,MAN
abusadores,abusador,adj,mp,HUM,-1,MAN
abusados,abusado,adj,mp,HUM,-1,JALC
abusiva,abusivo,adj,fs,HUM,-1,MAN
abusivas,abusivo,adj,fp,HUM,-1,MAN
abusivo,abusivo,adj,ms,HUM,-1,MAN
abusivos,abusivo,adj,mp,HUM,-1,MAN
acabada,acabado,adj,fs,HUM,-1,MAN
acabadas,acabado,adj,fp,HUM,-1,MAN
acabado,acabado,adj,ms,HUM,-1,MAN
acabados,acabado,adj,mp,HUM,-1,MAN
acabadota,acabadote,adj,fs,HUM,-1,MAN
acabadotas,acabadote,adj,fp,HUM,-1,MAN
acabadote,acabadote,adj,ms,HUM,-1,MAN
acabadotes,acabadote,adj,mp,HUM,-1,MAN
acabrunhada,acabrunhado,adj,fs,HUM,-1,MAN
acabrunhadas,acabrunhado,adj,fp,HUM,-1,MAN
acabrunhado,acabrunhado,adj,ms,HUM,-1,MAN
acabrunhados,acabrunhado,adj,mp,HUM,-1,MAN
acaciana,acaciano,adj,fs,HUM,-1,MAN
acacianas,acaciano,adj,fp,HUM,-1,MAN
acaciano,acaciano,adj,ms,HUM,-1,MAN
acacianos,acaciano,adj,mp,HUM,-1,MAN
acadêmica,acadêmico,adj,fs,HUM,0,JALC
académica,académico,adj,fs,HUM,-1,JALC
acadêmicas,acadêmico,adj,fp,HUM,0,JALC
académicas,académico,adj,fp,HUM,-1,JALC
acadêmico,acadêmico,adj,ms,HUM,0,JALC
académico,académico,adj,ms,HUM,-1,JALC
acadêmicos,acadêmico,adj,mp,HUM,0,JALC
académicos,académico,adj,mp,HUM,-1,JALC
acalorada,acalorado,adj,fs,HUM,0,MAN
acaloradas,acalorado,adj,fp,HUM,0,MAN
acalorado,acalorado,adj,ms,HUM,0,MAN
acalorados,acalorado,adj,mp,HUM,0,MAN
açambarcador,açambarcador,adj,ms,HUM,-1,JALC
açambarcadora,açambarcador,adj,fs,HUM,-1,JALC
açambarcadoras,açambarcador,adj,fp,HUM,-1,JALC
açambarcadores,açambarcador,adj,mp,HUM,-1,JALC
acanhada,acanhado,adj,fs,HUM,-1,MAN
acanhadas,acanhado,adj,fp,HUM,-1,MAN
acanhado,acanhado,adj,ms,HUM,-1,MAN
acanhados,acanhado,adj,mp,HUM,-1,MAN
acarinhada,acarinhado,adj,fs,HUM,-1,JALC
acarinhadas,acarinhado,adj,fp,HUM,-1,JALC
acarinhado,acarinhado,adj,ms,HUM,-1,JALC
acarinhados,acarinhado,adj,mp,HUM,-1,JALC
acatada,acatado,adj,fs,HUM,1,JALC
acatadas,acatado,adj,fp,HUM,1,JALC
acatado,acatado,adj,ms,HUM,1,JALC
acatador,acatador,adj,ms,HUM,0,JALC
acatadora,acatador,adj,fs,HUM,0,JALC
acatadoras,acatador,adj,fp,HUM,0,JALC
acatadores,acatador,adj,mp,HUM,0,JALC
acatados,acatado,adj,mp,HUM,1,JALC
acautelada,acautelado,adj,fs,HUM,0,JALC
acauteladas,acautelado,adj,fp,HUM,0,JALC
acautelado,acautelado,adj,ms,HUM,0,JALC
acautelados,acautelado,adj,mp,HUM,0,JALC
accionada,accionado,adj,fs,HUM,-1,JALC
accionadas,accionado,adj,fp,HUM,-1,JALC
accionado,accionado,adj,ms,HUM,-1,JALC
accionados,accionado,adj,mp,HUM,-1,JALC
acéfala,acéfalo,adj,fs,HUM,-1,MAN
acéfalas,acéfalo,adj,fp,HUM,-1,MAN
acéfalo,acéfalo,adj,ms,HUM,-1,MAN
acéfalos,acéfalo,adj,mp,HUM,-1,MAN
aceita,aceito,adj,fs,HUM,0,JALC
aceitas,aceito,adj,fp,HUM,0,JALC
aceitáveis,aceitável,adj,fp,HUM,1,JALC
aceitáveis,aceitável,adj,mp,HUM,1,JALC
aceitável,aceitável,adj,fs,HUM,1,JALC
aceitável,aceitável,adj,ms,HUM,1,JALC
aceite,aceite,adj,fs,HUM,0,JALC
aceite,aceite,adj,ms,HUM,0,JALC
aceites,aceite,adj,fp,HUM,0,JALC
aceites,aceite,adj,mp,HUM,0,JALC
aceito,aceito,adj,ms,HUM,0,JALC
aceitos,aceito,adj,mp,HUM,0,JALC
acelerada,acelerado,adj,fs,HUM,0,MAN
aceleradas,acelerado,adj,fp,HUM,0,MAN
acelerado,acelerado,adj,ms,HUM,0,MAN
acelerados,acelerado,adj,mp,HUM,0,MAN
acentuada,acentuado,adj,fs,HUM,0,JALC
acentuadas,acentuado,adj,fp,HUM,0,JALC
acentuado,acentuado,adj,ms,HUM,0,JALC
acentuados,acentuado,adj,mp,HUM,0,JALC
acerada,acerado,adj,fs,HUM,-1,MAN
aceradas,acerado,adj,fp,HUM,-1,MAN
acerado,acerado,adj,ms,HUM,-1,MAN
acerados,acerado,adj,mp,HUM,-1,MAN
acerba,acerbo,adj,fs,HUM,-1,MAN
acerbas,acerbo,adj,fp,HUM,-1,MAN
acerbo,acerbo,adj,ms,HUM,-1,MAN
acerbos,acerbo,adj,mp,HUM,-1,MAN
acérrima,acérrimo,adj,fs,HUM,-1,MAN
acérrimas,acérrimo,adj,fp,HUM,-1,MAN
acérrimo,acérrimo,adj,ms,HUM,-1,MAN
acérrimos,acérrimo,adj,mp,HUM,-1,MAN
acertada,acertado,adj,fs,HUM,1,JALC
acertadas,acertado,adj,fp,HUM,1,JALC
acertado,acertado,adj,ms,HUM,1,JALC
acertados,acertado,adj,mp,HUM,1,JALC
acesa,aceso,adj,fs,HUM,0,JALC
acesas,aceso,adj,fp,HUM,0,JALC
aceso,aceso,adj,ms,HUM,0,JALC
acesos,aceso,adj,mp,HUM,0,JALC
acessíveis,acessível,adj,fp,HUM,1,MAN
acessíveis,acessível,adj,mp,HUM,1,MAN
acessível,acessível,adj,fs,HUM,1,MAN
acessível,acessível,adj,ms,HUM,1,MAN
achacada,achacado,adj,fs,HUM,-1,JALC
achacadas,achacado,adj,fp,HUM,-1,JALC
achacado,achacado,adj,ms,HUM,-1,JALC
achacados,achacado,adj,mp,HUM,-1,JALC
achada,achado,adj,fs,HUM,0,JALC
achadas,achado,adj,fp,HUM,0,JALC
achado,achado,adj,ms,HUM,0,JALC
achados,achado,adj,mp,HUM,0,JALC
achatada,achatado,adj,fs,HUM,-1,JALC
achatadas,achatado,adj,fp,HUM,-1,JALC
achatado,achatado,adj,ms,HUM,-1,JALC
achatados,achatado,adj,mp,HUM,-1,JALC
achegada,achegado,adj,fs,HUM,1,JALC
achegadas,achegado,adj,fp,HUM,1,JALC
achegado,achegado,adj,ms,HUM,1,JALC
achegados,achegado,adj,mp,HUM,1,JALC
achinesada,achinesado,adj,fs,HUM,0,MAN
achinesadas,achinesado,adj,fp,HUM,0,MAN
achinesado,achinesado,adj,ms,HUM,0,MAN
achinesados,achinesado,adj,mp,HUM,0,MAN
acidentada,acidentado,adj,fs,HUM,-1,JALC
acidentadas,acidentado,adj,fp,HUM,-1,JALC
acidentado,acidentado,adj,ms,HUM,-1,JALC
acidentados,acidentado,adj,mp,HUM,-1,JALC
aciganada,aciganado,adj,fs,HUM,-1,MAN
aciganadas,aciganado,adj,fp,HUM,-1,MAN
aciganado,aciganado,adj,ms,HUM,-1,MAN
aciganados,aciganado,adj,mp,HUM,-1,MAN
acintosa,acintoso,adj,fs,HUM,-1,JALC
acintosas,acintoso,adj,fp,HUM,-1,JALC
acintoso,acintoso,adj,ms,HUM,-1,JALC
acintosos,acintoso,adj,mp,HUM,-1,JALC
acirrada,acirrado,adj,fs,HUM,-1,JALC
acirradas,acirrado,adj,fp,HUM,-1,JALC
acirrado,acirrado,adj,ms,HUM,-1,JALC
acirrados,acirrado,adj,mp,HUM,-1,JALC
aclamada,aclamado,adj,fs,HUM,0,JALC
aclamadas,aclamado,adj,fp,HUM,0,JALC
aclamado,aclamado,adj,ms,HUM,0,JALC
aclamados,aclamado,adj,mp,HUM,0,JALC
acobardada,acobardado,adj,fs,HUM,-1,JALC
acobardadas,acobardado,adj,fp,HUM,-1,JALC
acobardado,acobardado,adj,ms,HUM,-1,JALC
acobardados,acobardado,adj,mp,HUM,-1,JALC
acobertada,acobertado,adj,fs,HUM,-1,JALC
acobertadas,acobertado,adj,fp,HUM,-1,JALC
acobertado,acobertado,adj,ms,HUM,-1,JALC
acobertados,acobertado,adj,mp,HUM,-1,JALC
acobreada,acobreado,adj,fs,HUM,0,JALC
acobreadas,acobreado,adj,fp,HUM,0,JALC
acobreado,acobreado,adj,ms,HUM,0,JALC
acobreados,acobreado,adj,mp,HUM,0,JALC
acocada,acocado,adj,fs,HUM,-1,JALC
acocadas,acocado,adj,fp,HUM,-1,JALC
acocado,acocado,adj,ms,HUM,-1,JALC
acocados,acocado,adj,mp,HUM,-1,JALC
açoitada,açoitado,adj,fs,HUM,-1,JALC
açoitadas,açoitado,adj,fp,HUM,-1,JALC
açoitado,açoitado,adj,ms,HUM,-1,JALC
açoitados,açoitado,adj,mp,HUM,-1,JALC
acolhedor,acolhedor,adj,ms,HUM,1,MAN
acolhedora,acolhedor,adj,fs,HUM,1,MAN
acolhedoras,acolhedor,adj,fp,HUM,1,MAN
acolhedores,acolhedor,adj,mp,HUM,1,MAN
acolhida,acolhido,adj,fs,HUM,0,JALC
acolhidas,acolhido,adj,fp,HUM,0,JALC
acolhido,acolhido,adj,ms,HUM,0,JALC
acolhidos,acolhido,adj,mp,HUM,0,JALC
acomodada,acomodado,adj,fs,HUM,-1,MAN
acomodadas,acomodado,adj,fp,HUM,-1,MAN
acomodadiça,acomodadiço,adj,fs,HUM,-1,MAN
acomodadiças,acomodadiço,adj,fp,HUM,-1,MAN
acomodadiço,acomodadiço,adj,ms,HUM,-1,MAN
acomodadiços,acomodadiço,adj,mp,HUM,-1,MAN
acomodado,acomodado,adj,ms,HUM,-1,MAN
acomodados,acomodado,adj,mp,HUM,-1,MAN
acomodatícia,acomodatício,adj,fs,HUM,0,MAN
acomodatícias,acomodatício,adj,fp,HUM,0,MAN
acomodatício,acomodatício,adj,ms,HUM,0,MAN
acomodatícios,acomodatício,adj,mp,HUM,0,MAN
acompanhada,acompanhado,adj,fs,HUM,0,JALC
acompanhadas,acompanhado,adj,fp,HUM,0,JALC
acompanhado,acompanhado,adj,ms,HUM,0,JALC
acompanhador,acompanhador,adj,ms,HUM,0,JALC
acompanhadora,acompanhador,adj,fs,HUM,0,JALC
acompanhadoras,acompanhador,adj,fp,HUM,0,JALC
acompanhadores,acompanhador,adj,mp,HUM,0,JALC
acompanhados,acompanhado,adj,mp,HUM,0,JALC
acompanhante,acompanhante,adj,fs,HUM,0,JALC
acompanhante,acompanhante,adj,ms,HUM,0,JALC
acompanhantes,acompanhante,adj,fp,HUM,0,JALC
acompanhantes,acompanhante,adj,mp,HUM,0,JALC
aconchegada,aconchegado,adj,fs,HUM,1,MAN
aconchegadas,aconchegado,adj,fp,HUM,1,MAN
aconchegado,aconchegado,adj,ms,HUM,1,MAN
aconchegados,aconchegado,adj,mp,HUM,1,MAN
acoplada,acoplado,adj,fs,HUM,-1,JALC
acopladas,acoplado,adj,fp,HUM,-1,JALC
acoplado,acoplado,adj,ms,HUM,-1,JALC
acoplados,acoplado,adj,mp,HUM,-1,JALC
acordada,acordado,adj,fs,HUM,0,MAN
acordadas,acordado,adj,fp,HUM,0,MAN
acordado,acordado,adj,ms,HUM,0,MAN
acordados,acordado,adj,mp,HUM,0,MAN
acorde,acorde,adj,fs,HUM,1,JALC
acorde,acorde,adj,ms,HUM,1,JALC
acordes,acorde,adj,fp,HUM,1,JALC
acordes,acorde,adj,mp,HUM,1,JALC
acorrentada,acorrentado,adj,fs,HUM,-1,JALC
acorrentadas,acorrentado,adj,fp,HUM,-1,JALC
acorrentado,acorrentado,adj,ms,HUM,-1,JALC
acorrentados,acorrentado,adj,mp,HUM,-1,JALC
acossada,acossado,adj,fs,HUM,-1,JALC
acossadas,acossado,adj,fp,HUM,-1,JALC
acossado,acossado,adj,ms,HUM,-1,JALC
acossados,acossado,adj,mp,HUM,-1,JALC
acostumada,acostumado,adj,fs,HUM,0,JALC
acostumadas,acostumado,adj,fp,HUM,0,JALC
acostumado,acostumado,adj,ms,HUM,0,JALC
acostumados,acostumado,adj,mp,HUM,0,JALC
açougueira,açougueiro,adj,fs,HUM,-1,JALC
açougueiras,açougueiro,adj,fp,HUM,-1,JALC
açougueiro,açougueiro,adj,ms,HUM,-1,JALC
açougueiros,açougueiro,adj,mp,HUM,-1,JALC
acre,acre,adj,fs,HUM,-1,MAN
acre,acre,adj,ms,HUM,-1,MAN
acreditada,acreditado,adj,fs,HUM,1,JALC
acreditadas,acreditado,adj,fp,HUM,1,JALC
acreditado,acreditado,adj,ms,HUM,1,JALC
acreditados,acreditado,adj,mp,HUM,1,JALC
acreditáveis,acreditável,adj,fp,HUM,0,JALC
acreditáveis,acreditável,adj,mp,HUM,0,JALC
acreditável,acreditável,adj,fs,HUM,0,JALC
acreditável,acreditável,adj,ms,HUM,0,JALC
acres,acre,adj,fp,HUM,-1,MAN
acres,acre,adj,mp,HUM,-1,MAN
acrescentada,acrescentado,adj,fs,HUM,1,JALC
acrescentadas,acrescentado,adj,fp,HUM,1,JALC
acrescentado,acrescentado,adj,ms,HUM,1,JALC
acrescentados,acrescentado,adj,mp,HUM,1,JALC
acriançada,acriançado,adj,fs,HUM,-1,MAN
acriançadas,acriançado,adj,fp,HUM,-1,MAN
acriançado,acriançado,adj,ms,HUM,-1,MAN
acriançados,acriançado,adj,mp,HUM,-1,MAN
acrisolada,acrisolado,adj,fs,HUM,0,JALC
acrisoladas,acrisolado,adj,fp,HUM,0,JALC
acrisolado,acrisolado,adj,ms,HUM,0,JALC
acrisolados,acrisolado,adj,mp,HUM,0,JALC
acrítica,acrítico,adj,fs,HUM,-1,MAN
acríticas,acrítico,adj,fp,HUM,-1,MAN
